イベント日,アナスロ店舗名,平均G数,平均差枚,総台数,都道府県,一般並び(スロ),並び人数(スロ),土日
2023-04-08,上尾UNO,3178.943217665615,-106.52365930599369,317,埼玉県,59.0,101.0,1
2023-04-08,上福岡UNO,4002.7,-216.23529411764707,170,埼玉県,47.0,47.0,1
2023-04-08,北越谷UNO,3337.391089108911,24.212871287128714,202,埼玉県,66.0,39.0,1
2023-04-08,第一プラザ坂戸1000,4119.430303030303,-278.0151515151515,330,埼玉県,91.0,188.0,1
2023-04-09,KING,3661.7558139534885,55.18023255813954,344,,,,1
2023-04-09,SuperBOSS,3448.7890625,15.12890625,256,栃木県,70.0,44.0,1
2023-04-09,つばめザ・ブーム,2730.6491228070176,7.8350877192982455,285,栃木県,52.0,40.0,1
2023-04-09,クリエ十日市場店,3554.572222222222,-124.68333333333334,360,神奈川県,79.0,260.0,1
2023-04-09,チャレンジャー野津田店,3314.6882352941175,-36.89411764705882,340,東京都,235.0,59.0,1
2023-04-09,ニュークラウン川越2号店,4918.398907103825,-30.852459016393443,183,埼玉県,22.0,160.0,1
2023-04-09,パラッツォ川越店,3530.759375,-97.45,320,埼玉県,35.0,137.0,1
2023-04-09,パールショップともえ成田969,5074.458033573142,-349.8393285371703,417,千葉県,181.0,227.0,1
2023-04-09,マルハンメガシティ横浜町田,4927.851102941177,-475.18382352941177,544,神奈川県,105.0,494.0,1
2023-04-09,マルハン厚木店,4225.676855895196,57.64192139737991,229,神奈川県,6.0,199.0,1
2023-04-09,マルハン習志野店,4262.414772727273,-113.92045454545455,352,千葉県,48.0,211.0,1
2023-04-09,マルハン茅ヶ崎店,3569.445,-43.5,200,神奈川県,29.0,71.0,1
2023-04-10,アビバ関内,2960.9654088050315,-74.12578616352201,318,神奈川県,50.0,51.0,0
2023-04-10,イーグルNO.1,629.6754385964912,-39.973684210526315,114,千葉県,55.0,70.0,0
2023-04-10,ピーアーク相模原,1996.4683195592286,,363,神奈川県,25.0,30.0,0
2023-04-11,アビバ湘南台店,4085.4051896207584,-213.95409181636725,501,神奈川県,46.0,310.0,0
2023-04-11,アビバ関内,4105.408805031447,9.58805031446541,318,神奈川県,54.0,123.0,0
2023-04-11,グランキコーナ相模原店,7131.820399113082,313.7827050997783,451,神奈川県,83.0,665.0,0
2023-04-11,サンパレス環七大杉店,2567.2631578947367,125.34035087719299,285,東京都,29.0,26.0,0
2023-04-11,ジュラク王子店,3904.771052631579,11.597368421052632,380,東京都,18.0,163.0,0
2023-04-11,パラッツォ船橋店,2912.2798833819243,-326.5801749271137,343,千葉県,42.0,31.0,0
2023-04-11,パールショップともえセンター南店,2821.041221374046,-103.53893129770992,655,神奈川県,45.0,207.0,0
2023-04-11,パールショップともえ大和560,982.7894736842105,-119.35526315789474,228,神奈川県,17.0,23.0,0
2023-04-11,ピーアーク相模原,2903.190082644628,,363,神奈川県,47.0,74.0,0
2023-04-11,ピーアーク相模大野,3453.149625935162,,401,神奈川県,28.0,250.0,0
2023-04-11,ピーアーク越谷,2386.9115384615384,-51.65384615384615,260,埼玉県,65.0,36.0,0
2023-04-11,マルハン橋本台店,4828.003571428571,245.35714285714286,280,神奈川県,47.0,145.0,0
2023-04-11,マルハン相模原店,4525.5296052631575,173.02631578947367,608,神奈川県,25.0,202.0,0
2023-04-11,マルハン相模原店,4525.5296052631575,173.02631578947367,608,神奈川県,19.0,24.0,0
2023-04-11,マルハン館林店,1571.32,-133.5,200,群馬県,15.0,7.0,0
2023-04-11,ミリオン習志野店,1867.825,4.90625,160,千葉県,16.0,17.0,0
2023-04-11,第一プラザみずほ台店,3987.2393617021276,14.941489361702128,188,埼玉県,143.0,185.0,0
2023-04-12,アビバ関内,3513.7138364779876,-219.8930817610063,318,神奈川県,89.0,86.0,0
2023-04-12,サンパレス環七大杉店,3823.4070175438596,87.11929824561403,285,東京都,29.0,135.0,0
2023-04-12,パールショップともえ富里802,5313.23602484472,69.8975155279503,322,千葉県,43.0,373.0,0
2023-04-13,KING,2117.1773255813955,164.8924418604651,344,,,,0
2023-04-13,アムディ野田,1283.1208333333334,-143.81666666666666,240,千葉県,22.0,41.0,0
2023-04-13,パールショップともえ稲毛長沼店,3492.2995867768595,29.731404958677686,484,千葉県,110.0,390.0,0
2023-04-13,ビックマーチ高崎おおやぎ店,2617.731884057971,-102.57971014492753,276,群馬県,30.0,25.0,0
2023-04-13,マルハンメガシティ横浜町田,3520.580882352941,-312.86764705882354,544,神奈川県,30.0,178.0,0
2023-04-14,SuperBOSS,2432.0234375,74.015625,256,栃木県,22.0,10.0,0
2023-04-14,ジアス上大岡,4348.509803921569,-220.99607843137255,255,神奈川県,23.0,94.0,0
2023-04-14,リッチランド,1960.8839590443686,4.6689419795221845,293,神奈川県,10.0,28.0,0
2023-04-14,出玉王田無店,3485.5777027027025,-41.49662162162162,296,東京都,10.0,202.0,0
2023-04-14,虹のある街北本店,1513.26,-247.38666666666666,150,埼玉県,5.0,37.0,0
2023-04-15,123横浜西口店,6992.280120481928,,332,神奈川県,27.0,486.0,1
2023-04-15,Dステーション館林店,3495.635135135135,-286.43918918918916,296,群馬県,41.0,53.0,1
2023-04-15,SuperBOSS,4379.8203125,-37.12890625,256,栃木県,65.0,86.0,1
2023-04-15,WonderBOSS,4161.489130434783,114.90760869565217,184,栃木県,35.0,50.0,1
2023-04-15,アスカ狭山店,2257.342105263158,-171.8201754385965,228,埼玉県,41.0,24.0,1
2023-04-15,キコーナ鶴見店,1531.6818181818182,-15.833333333333334,132,神奈川県,18.0,15.0,1
2023-04-15,スーパーDステーション鴻巣店,4395.663793103448,-210.35632183908046,348,埼玉県,226.0,130.0,1
2023-04-15,チャレンジャー野津田店,4132.085294117647,-71.01176470588236,340,東京都,278.0,113.0,1
2023-04-15,ニュークラウン川越2号店,3710.6284153005463,-55.333333333333336,183,埼玉県,11.0,40.0,1
2023-04-15,パラッツォ蕨店,4363.732203389831,-95.40677966101696,295,埼玉県,54.0,245.0,1
2023-04-15,パールショップともえ川越店,3237.6965699208445,-129.4406332453826,379,埼玉県,94.0,103.0,1
2023-04-15,ビックマーチ高崎おおやぎ店,3998.297794117647,-146.84558823529412,272,群馬県,75.0,112.0,1
2023-04-15,ピーアークおゆみ野,3946.795580110497,-135.8232044198895,181,千葉県,34.0,149.0,1
2023-04-15,マルハン入間店,4392.72962962963,-174.07407407407408,270,埼玉県,85.0,130.0,1
2023-04-15,マルハン大山店,2400.59649122807,-39.03508771929825,228,東京都,18.0,30.0,1
2023-04-15,マルハン川口店,4134.684931506849,-24.315068493150687,292,埼玉県,13.0,122.0,1
2023-04-15,マルハン川越店,5419.318791946309,5.369127516778524,298,埼玉県,70.0,167.0,1
2023-04-15,マルハン平沢店,3396.0159574468084,-180.85106382978722,188,神奈川県,42.0,67.0,1
2023-04-15,マルハン所沢店,3351.6565217391303,-18.695652173913043,230,埼玉県,64.0,80.0,1
2023-04-15,マルハン相模原店,5873.2203947368425,24.67105263157895,304,神奈川県,90.0,236.0,1
2023-04-15,マルハン蒲田駅東店,3819.035135135135,28.64864864864865,370,東京都,217.0,137.0,1
2023-04-15,リッチランド,2098.890784982935,-230.51194539249147,293,神奈川県,20.0,5.0,1
2023-04-15,楽園溝の口店,4756.1547619047615,-239.79365079365078,252,神奈川県,8.0,45.0,1
2023-04-15,第一プラザ西浦和店,3078.809210526316,-153.6578947368421,152,埼玉県,46.0,256.0,1
2023-04-16,SuperBOSS,3602.11328125,-267.08203125,256,栃木県,65.0,86.0,1
2023-04-16,クリエ十日市場店,2466.436111111111,-185.75,360,神奈川県,51.0,49.0,1
2023-04-16,ジャムフレンドクラブ朝霞店,5546.579831932773,665.4579831932773,238,埼玉県,115.0,578.0,1
2023-04-16,ニュークラウン川越2号店,3990.44262295082,-254.36065573770492,183,埼玉県,15.0,56.0,1
2023-04-16,パラッツォ川越店,2917.7875,-264.153125,320,埼玉県,41.0,71.0,1
2023-04-16,パラッツォ湘南台店,2071.131707317073,-221.75121951219512,205,神奈川県,19.0,22.0,1
2023-04-16,マルハン伊勢崎店,3759.1746987951806,-168.97590361445782,332,群馬県,53.0,123.0,1
2023-04-16,マルハン前橋天川大島店,3712.0819209039546,-275.70621468926555,354,群馬県,167.0,79.0,1
2023-04-16,ミリオン習志野店,2955.89375,-339.7375,160,千葉県,25.0,26.0,1
2023-04-16,リッチランド,2592.9351535836176,-44.563139931740615,586,神奈川県,24.0,63.0,1
2023-04-16,リッチランド,2592.9351535836176,-44.563139931740615,586,神奈川県,24.0,63.0,1
2023-04-16,第一プラザ霞ヶ関店,4122.607142857143,-258.3,140,埼玉県,84.0,77.0,1
2023-04-17,PIA上野,5266.568627450981,533.1686274509804,255,東京都,43.0,386.0,0
2023-04-17,PIA町田新館,4854.136490250697,307.949860724234,359,東京都,50.0,310.0,0
2023-04-17,ZAP,4663.397435897436,59.493589743589745,156,,,,0
2023-04-17,グランキコーナ相模原店,5281.584521384929,215.73727087576376,982,神奈川県,76.0,286.0,0
2023-04-17,グランキコーナ相模原店,5281.584521384929,215.73727087576376,982,神奈川県,76.0,286.0,0
2023-04-17,ジュラク王子店,2693.1391076115488,-18.963254593175854,381,東京都,29.0,93.0,0
2023-04-17,パールショップともえセンター南店,3345.454961832061,-175.45801526717557,655,神奈川県,38.0,363.0,0
2023-04-17,パールショップともえ松戸店,1615.7219626168223,-58.16588785046729,428,千葉県,29.0,38.0,0
2023-04-17,ライブガーデン野木,4866.115702479339,-95.35123966942149,242,栃木県,57.0,105.0,0
2023-04-17,ライブガーデン鹿沼グランドシティ,3029.4233128834358,-45.487730061349694,326,栃木県,37.0,85.0,0
2023-04-17,王子龍龍,1882.0429447852762,8.340490797546012,326,東京都,12.0,43.0,0
2023-04-18,ZAP,4195.378205128205,56.8974358974359,156,,,,0
2023-04-18,アスカ熊谷店,3507.7076923076925,47.805128205128206,195,埼玉県,49.0,101.0,0
2023-04-18,アスカ狭山店,2691.9298245614036,-115.02631578947368,228,埼玉県,37.0,63.0,0
2023-04-18,ジュラク王子店,5019.1364829396325,68.99737532808399,381,東京都,36.0,365.0,0
2023-04-18,チャンピオン田名店,2519.595238095238,194.66666666666666,168,神奈川県,17.0,27.0,0
2023-04-18,楽園川崎店,3572.496519721578,-167.67517401392112,431,神奈川県,20.0,77.0,0
2023-04-19,KING,2027.1802325581396,10.142441860465116,344,,,,0
2023-04-19,ニュークラウン川越2号店,5083.437158469946,-83.61748633879782,183,埼玉県,22.0,140.0,0
2023-04-19,パラッツォ川越店,2089.328125,-137.7875,320,埼玉県,64.0,51.0,0
2023-04-19,パールショップともえ八日市場店,2367.8984615384616,-15.849230769230768,325,千葉県,31.0,63.0,0
2023-04-19,ビックマーチ宇都宮店,5209.798994974874,89.65577889447236,398,栃木県,42.0,225.0,0
2023-04-19,ビックマーチ高崎おおやぎ店,3323.391304347826,-129.68840579710144,276,群馬県,50.0,97.0,0
2023-04-19,ミリオン習志野店,2293.03125,-43.25625,160,千葉県,30.0,20.0,0
2023-04-20,SAP草加,3843.9538834951454,129.94417475728156,412,埼玉県,147.0,96.0,0
2023-04-20,イーグルNO.1,1020.719298245614,-58.50877192982456,114,千葉県,60.0,50.0,0
2023-04-20,ピーアーク相模原,1985.5096418732783,,363,神奈川県,20.0,27.0,0
2023-04-20,楽園南越谷店,2555.085910652921,-350.03092783505156,582,埼玉県,39.0,92.0,0
2023-04-21,アビバ海老名店,3823.2816091954023,-112.91379310344827,348,神奈川県,94.0,201.0,0
2023-04-21,アビバ湘南台店,3867.6686626746505,-117.58083832335329,501,神奈川県,49.0,350.0,0
2023-04-21,アビバ関内,4195.367924528302,57.70125786163522,318,神奈川県,84.0,173.0,0
2023-04-21,ジアス上大岡,5106.176470588235,-239.6,255,神奈川県,33.0,186.0,0
2023-04-21,パラッツォ船橋店,3339.8134110787173,-179.48979591836735,343,千葉県,38.0,43.0,0
2023-04-21,ライブガーデン上尾スロット館,3070.87908496732,48.51633986928105,306,埼玉県,19.0,121.0,0
2023-04-21,ライブガーデン佐野スロット店,2403.285067873303,121.27149321266968,221,栃木県,30.0,76.0,0
2023-04-21,ライブガーデン野木,5059.235294117647,153.01960784313727,255,栃木県,85.0,134.0,0
2023-04-21,楽園相模原店,5954.751434034417,157.4206500956023,523,神奈川県,105.0,487.0,0
2023-04-22,Dステーション伊勢崎店,2736.403162055336,-93.25691699604744,253,群馬県,68.0,30.0,1
2023-04-22,MGM小山本郷店,4159.716666666666,51.4,360,栃木県,80.0,86.0,1
2023-04-22,せんげん台DUO,3948.2297297297296,-202.54504504504504,222,埼玉県,11.0,114.0,1
2023-04-22,アビバ南足柄店,3382.344186046512,-205.37674418604652,215,神奈川県,82.0,60.0,1
2023-04-22,アビバ関内,4804.647798742139,121.74213836477988,318,神奈川県,92.0,224.0,1
2023-04-22,ウエスタン浦安やなぎ通り店,3631.2241379310344,-285.7198275862069,232,千葉県,28.0,55.0,1
2023-04-22,クリエ十日市場店,2284.0333333333333,-242.94444444444446,360,神奈川県,26.0,29.0,1
2023-04-22,グランキコーナ相模原店,7278.845213849288,31.745417515274948,491,神奈川県,98.0,871.0,1
2023-04-22,サンパレス環七大杉店,3959.9685314685316,328.53846153846155,286,東京都,52.0,141.0,1
2023-04-22,ジュラク王子店,4619.8031496062995,-7.997375328083989,381,東京都,46.0,263.0,1
2023-04-22,スーパーDステーション大間々店,3108.7774086378736,-116.30564784053156,301,群馬県,72.0,42.0,1
2023-04-22,スーパーライブガーデン小山喜沢店,4532.651972157772,-18.03016241299304,431,栃木県,80.0,181.0,1
2023-04-22,チャレンジャー野津田店,3340.85,-13.623529411764705,340,東京都,171.0,34.0,1
2023-04-22,ニュークラウン川越2号店,3956.2295081967213,-392.56284153005464,183,埼玉県,23.0,48.0,1
2023-04-22,パラッツォ川越店,4321.371875,81.64375,320,埼玉県,109.0,273.0,1
2023-04-22,ピーアーク相模原,3946.2699724517906,,363,神奈川県,78.0,115.0,1
2023-04-22,ピーアーク相模大野,5282.393333333333,,450,神奈川県,70.0,440.0,1
2023-04-22,マルハン入間店,4136.262962962963,-151.11111111111111,270,埼玉県,55.0,120.0,1
2023-04-22,マルハン大山店,3240.0087719298244,95.17543859649123,228,東京都,28.0,61.0,1
2023-04-22,マルハン川口店,4462.493150684932,-34.93150684931507,292,埼玉県,24.0,130.0,1
2023-04-22,マルハン川越店,4924.953020134229,285.5704697986577,298,埼玉県,67.0,130.0,1
2023-04-22,マルハン所沢店,3484.3565217391306,113.47826086956522,230,埼玉県,74.0,80.0,1
2023-04-22,マルハン相模原店,5754.4473684210525,237.82894736842104,304,神奈川県,84.0,389.0,1
2023-04-22,マルハン茅ヶ崎店,6065.4,192.5,200,神奈川県,73.0,189.0,1
2023-04-22,マルハン都筑店,4969.41061452514,117.59776536312849,358,神奈川県,55.0,132.0,1
2023-04-22,マルハン館林店,3013.43,-81.5,200,群馬県,45.0,30.0,1
2023-04-22,マルハン鶴見店,5698.973557692308,112.74038461538461,416,神奈川県,156.0,320.0,1
2023-04-22,マルハン鷲宮店,4152.539285714286,198.92857142857142,280,埼玉県,104.0,146.0,1
2023-04-22,メルヘンワールド足利店,4344.3125,282.1725,400,栃木県,65.0,346.0,1
2023-04-22,ライブガーデン上尾スロット館,4011.954248366013,-223.04901960784315,306,埼玉県,18.0,203.0,1
2023-04-22,リッチランド,3554.457337883959,-51.23890784982935,293,神奈川県,16.0,115.0,1
2023-04-22,上尾UNO,2796.9483282674773,73.93009118541033,329,埼玉県,44.0,57.0,1
2023-04-22,朝霞UNO,2564.148936170213,-16.670212765957448,188,埼玉県,21.0,65.0,1
2023-04-23,BIGBOSS1000,4851.114058355438,154.52519893899205,377,栃木県,84.0,109.0,1
2023-04-23,KING,3182.0988372093025,-121.93895348837209,344,,,,1
2023-04-23,WonderBOSS,2060.0054347826085,22.527173913043477,184,栃木県,21.0,24.0,1
2023-04-23,アビバ海老名店,3971.7183908045977,-43.491379310344826,348,神奈川県,75.0,119.0,1
2023-04-23,サンラッキー中央林間店,,-164.5056818181818,176,東京都,14.0,20.0,1
2023-04-23,チャレンジャー野津田店,3318.2705882352943,-95.06176470588235,340,東京都,211.0,58.0,1
2023-04-23,マルハン厚木店,4190.826666666667,5.777777777777778,225,神奈川県,3.0,150.0,1
2023-04-23,マルハン習志野店,4283.627840909091,-138.0681818181818,352,千葉県,74.0,138.0,1
2023-04-23,マルハン黒磯店,4007.53125,-429.375,160,栃木県,10.0,25.0,1
2023-04-23,ヴィーナス東金店,1761.01875,-92.66875,160,千葉県,15.0,11.0,1
2023-04-24,ビックディッパー門前仲町店,2246.276595744681,66.22695035460993,141,東京都,2.0,31.0,0
2023-04-24,マルハン橋本台店,3123.9035714285715,-41.42857142857143,280,神奈川県,28.0,37.0,0
2023-04-24,リッチランド,1685.692832764505,-178.2901023890785,293,神奈川県,2.0,22.0,0
2023-04-24,出玉王田無店,3356.8633333333332,208.78666666666666,300,東京都,19.0,170.0,0
2023-04-24,楽園上永谷店,1959.0575539568345,-3.1366906474820144,139,神奈川県,2.0,14.0,0
2023-04-24,虹のある街北本店,1791.9866666666667,-143.88666666666666,150,埼玉県,25.0,51.0,0
2023-04-25,パラッツォ蕨店,2608.7762711864407,-89.30847457627118,295,埼玉県,38.0,21.0,0
2023-04-25,パールショップともえセンター南店,3004.248854961832,-125.58778625954199,655,神奈川県,50.0,261.0,0
2023-04-25,パールショップともえ川越店,3887.828488372093,-91.75581395348837,344,埼玉県,43.0,271.0,0
2023-04-25,ピーアークおゆみ野,2693.0824175824177,-253.28571428571428,182,千葉県,15.0,25.0,0
2023-04-25,マルハン深谷店,2336.511111111111,-36.666666666666664,180,埼玉県,16.0,33.0,0
2023-04-25,マルハン鷲宮店,3478.2214285714285,83.21428571428571,280,埼玉県,50.0,102.0,0
2023-04-25,リッチランド,1426.5631399317406,-83.27986348122867,293,神奈川県,5.0,6.0,0
2023-04-25,楽園溝の口店,3619.1136363636365,-87.09469696969697,264,神奈川県,11.0,5.0,0
2023-04-26,ジャムフレンドクラブ日高,5840.61421319797,20.416243654822335,197,埼玉県,41.0,327.0,0
2023-04-26,スーパーライブガーデン小山喜沢店,5381.067441860465,73.30232558139535,430,栃木県,68.0,317.0,0
2023-04-26,パールショップともえ松戸店,1526.2406542056074,-80.11214953271028,428,千葉県,46.0,314.0,0
2023-04-26,ミリオン習志野店,2068.675,-111.65625,160,千葉県,25.0,15.0,0
2023-04-27,PIA上野,4831.7411764705885,518.7294117647059,255,東京都,60.0,220.0,0
2023-04-27,SuperBOSS,2701.93359375,-51.625,256,栃木県,25.0,22.0,0
2023-04-27,グランキコーナ相模原店,4722.5336048879835,-131.15478615071282,982,神奈川県,52.0,218.0,0
2023-04-27,グランキコーナ相模原店,4722.5336048879835,-131.15478615071282,982,神奈川県,52.0,218.0,0
2023-04-27,ジュラク王子店,2513.8005249343832,-39.115485564304464,381,東京都,31.0,50.0,0
2023-04-27,パールショップともえセンター南店,3623.679389312977,-8.977099236641221,655,神奈川県,130.0,215.0,0
2023-04-27,マルハン深谷店,3475.866666666667,7.222222222222222,180,埼玉県,25.0,91.0,0
2023-04-27,メルヘンワールド足利店,2054.91,49.3225,400,栃木県,46.0,103.0,0
2023-04-27,ライブガーデン鹿沼グランドシティ,2875.559523809524,-5.979166666666667,336,栃木県,38.0,54.0,0
2023-04-27,王子龍龍,1911.877300613497,100.47546012269939,326,東京都,10.0,34.0,0
2023-04-28,SuperBOSS,2549.1796875,5.7265625,256,栃木県,47.0,57.0,0
2023-04-28,ZAP,5144.9078947368425,-130.51973684210526,152,,,,0
2023-04-28,アスカ熊谷店,3276.0717948717947,-142.3846153846154,195,埼玉県,39.0,104.0,0
2023-04-28,アスカ狭山店,2961.491666666667,-238.06666666666666,240,埼玉県,25.0,85.0,0
2023-04-28,ジアス上大岡,4273.686274509804,-382.6823529411765,255,神奈川県,25.0,60.0,0
2023-04-28,ジュラク王子店,4645.619422572178,-84.22572178477691,381,東京都,36.0,287.0,0
2023-04-28,チャンピオン田名店,2310.4583333333335,48.982142857142854,168,神奈川県,10.0,22.0,0
2023-04-28,マルハンメガシティ横浜町田,4997.642857142857,178.3882783882784,546,神奈川県,50.0,464.0,0
2023-04-28,マルハン厚木北店,4287.605263157895,57.60233918128655,342,神奈川県,159.0,93.0,0
2023-04-28,マルハン平塚店,3569.228215767635,-46.058091286307054,241,神奈川県,43.0,135.0,0
2023-04-28,マルハン相模原店,4151.5526315789475,296.38157894736844,304,神奈川県,30.0,108.0,0
2023-04-28,マルハン綾瀬上土棚店,2589.7207207207207,-36.03603603603604,222,神奈川県,5.0,18.0,0
2023-04-28,マルハン茅ヶ崎店,3438.715,139.0,200,神奈川県,28.0,105.0,0
2023-04-28,ライブガーデン上尾スロット館,2805.4117647058824,-55.0359477124183,306,埼玉県,23.0,73.0,0
2023-04-28,楽園川崎店,4231.682134570766,-154.6450116009281,431,神奈川県,28.0,57.0,0
2023-04-29,BIG,5218.914705882353,153.66470588235293,340,,,,1
2023-04-29,SuperBOSS,3649.05859375,-53.8671875,256,栃木県,47.0,57.0,1
2023-04-29,せんげん台DUO,3257.1306306306305,149.9099099099099,222,埼玉県,27.0,47.0,1
2023-04-29,みずほ台UNO,3974.0714285714284,-125.03333333333333,210,埼玉県,37.0,55.0,1
2023-04-29,ニュークラウン川越2号店,5460.213114754099,-203.78142076502732,183,埼玉県,25.0,143.0,1
2023-04-29,パラッツォ川越店,3286.115625,-165.953125,320,埼玉県,142.0,77.0,1
2023-04-29,ピーアークおゆみ野,3324.8736263736264,-36.68131868131868,182,千葉県,27.0,51.0,1
2023-04-29,ピーアーク千葉駅前,4308.846376811594,-491.1913043478261,345,千葉県,22.0,82.0,1
2023-04-29,マルハン入間店,4102.548148148148,-228.14814814814815,270,埼玉県,75.0,151.0,1
2023-04-29,マルハン大山店,3218.5789473684213,83.7719298245614,228,東京都,42.0,49.0,1
2023-04-29,マルハン川口店,4901.342657342658,144.4055944055944,286,埼玉県,46.0,175.0,1
2023-04-29,マルハン所沢店,3435.804347826087,13.91304347826087,230,埼玉県,60.0,81.0,1
2023-04-29,マルハン相模原店,5739.730263157895,164.14473684210526,304,神奈川県,95.0,226.0,1
2023-04-29,ミリオン習志野店,3289.48125,-138.16875,160,千葉県,33.0,26.0,1
2023-04-29,上尾UNO,3330.5683890577507,-72.60182370820668,329,埼玉県,59.0,90.0,1
2023-04-29,上福岡UNO,3955.945652173913,-113.97282608695652,184,埼玉県,36.0,43.0,1
2023-04-29,北越谷UNO,3641.3980582524273,-100.0631067961165,206,埼玉県,78.0,31.0,1
2023-04-29,朝霞UNO,2840.654255319149,156.77659574468086,188,埼玉県,1.0,47.0,1
2023-04-30,KING,4056.830508474576,-113.454802259887,354,,,,1
2023-04-30,イーグルNO.1,1773.7894736842106,40.780701754385966,114,千葉県,80.0,110.0,1
2023-04-30,ビックマーチ真岡店,2658.616666666667,-208.82083333333333,240,栃木県,39.0,16.0,1
2023-04-30,マルハン厚木店,4798.177777777778,-116.88888888888889,225,神奈川県,3.0,212.0,1
2023-04-30,マルハン相模原店,5605.3026315789475,-32.89473684210526,304,神奈川県,125.0,320.0,1
2023-04-30,出玉王田無店,3866.76,-2.6166666666666667,300,東京都,27.0,450.0,1
2023-04-30,楽園溝の口店,4665.416666666667,-205.6401515151515,264,神奈川県,15.0,45.0,1
2023-05-01,WonderBOSS,3493.48,67.56,200,栃木県,30.0,60.0,0
2023-05-01,アビバ海老名店,5032.85632183908,-54.97701149425287,348,神奈川県,112.0,296.0,0
2023-05-01,アビバ湘南台店,5185.924151696607,-385.377245508982,501,神奈川県,220.0,500.0,0
2023-05-01,パラッツォ船橋店,4094.0320699708454,-464.6384839650146,343,千葉県,194.0,75.0,0
2023-05-01,マルハンメガシティ横浜町田,6250.813186813187,93.58974358974359,546,神奈川県,170.0,973.0,0
2023-05-01,マルハン伊勢崎店,4871.246987951808,-201.50602409638554,332,群馬県,70.0,211.0,0
2023-05-01,マルハン倉賀野店,3434.38,36.0,200,群馬県,20.0,36.0,0
2023-05-01,マルハン橋本台店,5853.857142857143,176.42857142857142,280,神奈川県,73.0,309.0,0
2023-05-01,マルハン相模原店,5793.526315789473,292.4342105263158,304,神奈川県,39.0,187.0,0
2023-05-01,北上尾UNO,1620.9148936170213,94.75531914893617,188,埼玉県,20.0,39.0,0
2023-05-01,第一プラザみずほ台店,4764.877659574468,-214.3244680851064,188,埼玉県,60.0,197.0,0
2023-05-02,SuperBOSS,3732.140625,-41.5546875,256,栃木県,44.0,33.0,0
2023-05-02,せんげん台DUO,4346.481981981982,-388.2117117117117,222,埼玉県,36.0,131.0,0
2023-05-02,アサヒ2鹿島田店,6386.042857142857,-544.6,70,神奈川県,14.0,109.0,0
2023-05-02,アビバ関内,4085.0408805031448,-119.15408805031447,318,神奈川県,122.0,103.0,0
2023-05-02,サンパレス環七大杉店,4625.8257839721255,213.5261324041812,287,東京都,65.0,174.0,0
2023-05-03,BIGBOSS1000,4972.73474801061,-151.21220159151193,377,栃木県,108.0,108.0,0
2023-05-03,KING,4138.081920903955,50.41242937853107,354,,,,0
2023-05-03,SuperBOSS,3894.9921875,3.4609375,256,栃木県,62.0,39.0,0
2023-05-03,アムディ野田,1602.9291666666666,-12.041666666666666,240,千葉県,42.0,48.0,0
2023-05-03,ニュークラウン川越2号店,4154.087431693989,-85.19672131147541,183,埼玉県,51.0,53.0,0
2023-05-03,ピーアーク相模原,4015.6914600550963,,363,神奈川県,90.0,150.0,0
2023-05-03,マルハンメガシティ横浜町田,5227.395604395604,-214.28571428571428,546,神奈川県,127.0,558.0,0
2023-05-03,マルハン橋本台店,6291.807142857143,155.35714285714286,280,神奈川県,87.0,366.0,0
2023-05-03,マルハン習志野店,4778.559659090909,-211.9318181818182,352,千葉県,81.0,259.0,0
2023-05-03,マルハン黒磯店,2936.1,-486.875,160,栃木県,30.0,24.0,0
2023-05-04,SuperBOSS,3362.359375,21.85546875,256,栃木県,55.0,42.0,0
2023-05-04,オータ川島店,3384.7767441860465,-14.162790697674419,215,埼玉県,12.0,85.0,0
2023-05-04,ピーアークおゆみ野,3060.6098901098903,-82.9010989010989,182,千葉県,28.0,105.0,0
2023-05-04,リッチランド,3663.7747440273038,-136.86348122866895,293,神奈川県,18.0,121.0,0
2023-05-04,出玉王田無店,4356.6,183.64333333333335,300,東京都,29.0,342.0,0
2023-05-04,第一プラザ笠幡店,4205.117647058823,146.83193277310923,119,埼玉県,38.0,135.0,0
2023-05-04,虹のある街北本店,2248.0533333333333,-86.04666666666667,150,埼玉県,25.0,39.0,0
2023-05-05,Dステーション館林店,3371.495238095238,-352.6253968253968,315,群馬県,102.0,64.0,0
2023-05-05,ZAP,5629.078947368421,-244.125,152,,,,0
2023-05-05,グランキコーナ相模原店,7367.105906313645,41.234215885947044,491,神奈川県,146.0,1504.0,0
2023-05-05,グランドオータ瀬谷店,4511.940886699507,,406,神奈川県,100.0,166.0,0
2023-05-05,ジアスセンター南,3521.5687203791467,-34.11848341232228,211,神奈川県,22.0,103.0,0
2023-05-05,チャレンジャー野津田店,4453.629411764706,-36.491176470588236,340,東京都,362.0,158.0,0
2023-05-05,パラッツォ川越店,3317.334375,-36.83125,320,埼玉県,104.0,100.0,0
2023-05-05,パラッツォ新検見川店,2816.0955414012737,-123.78980891719745,157,千葉県,22.0,52.0,0
2023-05-05,マルハンメガシティ横浜町田,6141.393772893773,193.2234432234432,546,神奈川県,174.0,1008.0,0
2023-05-05,マルハン橋本台店,6360.371428571429,320.35714285714283,280,神奈川県,96.0,367.0,0
2023-05-05,マルハン相模原店,5600.118421052632,280.2631578947368,304,神奈川県,109.0,341.0,0
2023-05-05,ライブガーデン上尾スロット館,3795.3398692810456,-26.781045751633986,306,埼玉県,34.0,157.0,0
